RunNo, ExperimentNo, InitialTrainingSeed, TestingSeed, LearningRate, DiscountRate, Epsilon, RewardType, MeanReward, MeanStopped, MeanWaitingTime, MeanAverageSpeed, MeanAverageSpeed2, MeanAverageSpeedCrossCheck, 
2, DoE-54, -, 280, 0.5, 0.99, 0.4, average-speed-2, 6.277 +/- 0.958, 9.078 +/- 2.627, 494.343 +/- 359.815, 0.338 +/- 0.053, 6.277 +/- 0.958, 7.595 +/- 0.737,
3, DoE-1, -, 380, 0.1, 0.8, 0.2, diff-waiting-time, -0.000 +/- 0.555, 6.364 +/- 1.577, 90.054 +/- 46.751, 0.380 +/- 0.057, 7.057 +/- 0.984, 8.163 +/- 0.614,
3, DoE-2, -, 380, 0.1, 0.8, 0.2, average-speed-2, 1.600 +/- 0.948, 73.896 +/- 20.785, 3596.715 +/- 1623.967, 0.086 +/- 0.051, 1.600 +/- 0.948, 2.630 +/- 1.148,
3, DoE-3, -, 380, 0.1, 0.8, 0.3, diff-waiting-time, -0.000 +/- 0.650, 8.788 +/- 1.878, 140.681 +/- 53.663, 0.333 +/- 0.042, 6.183 +/- 0.724, 7.543 +/- 0.519,
3, DoE-4, -, 380, 0.1, 0.8, 0.3, average-speed-2, 1.524 +/- 0.801, 75.655 +/- 16.930, 3988.042 +/- 1746.395, 0.082 +/- 0.043, 1.524 +/- 0.801, 2.545 +/- 0.962,
3, DoE-5, -, 380, 0.1, 0.8, 0.4, diff-waiting-time, -0.000 +/- 0.557, 6.698 +/- 1.398, 93.831 +/- 40.551, 0.375 +/- 0.048, 6.968 +/- 0.869, 8.094 +/- 0.562,
3, DoE-6, -, 380, 0.1, 0.8, 0.4, average-speed-2, 3.806 +/- 0.952, 22.097 +/- 9.057, 800.317 +/- 943.730, 0.205 +/- 0.052, 3.806 +/- 0.952, 5.404 +/- 0.993,
3, DoE-7, -, 380, 0.1, 0.9, 0.2, diff-waiting-time, -0.000 +/- 0.587, 7.358 +/- 1.543, 107.600 +/- 48.976, 0.361 +/- 0.048, 6.706 +/- 0.839, 7.921 +/- 0.553,
3, DoE-8, -, 380, 0.1, 0.9, 0.2, average-speed-2, 1.133 +/- 0.997, 94.562 +/- 26.389, 1187096.432 +/- 906184.326, 0.061 +/- 0.053, 1.133 +/- 0.997, 1.890 +/- 1.261,
3, DoE-9, -, 380, 0.1, 0.9, 0.3, diff-waiting-time, -0.000 +/- 0.647, 8.035 +/- 1.689, 127.802 +/- 55.978, 0.345 +/- 0.051, 6.407 +/- 0.878, 7.716 +/- 0.560,
3, DoE-10, -, 380, 0.1, 0.9, 0.3, average-speed-2, 4.228 +/- 0.758, 18.134 +/- 3.828, 1101.203 +/- 579.073, 0.228 +/- 0.042, 4.228 +/- 0.758, 5.829 +/- 0.820,
3, DoE-11, -, 380, 0.1, 0.9, 0.4, diff-waiting-time, -0.000 +/- 0.708, 9.788 +/- 2.007, 164.298 +/- 63.770, 0.317 +/- 0.047, 5.881 +/- 0.814, 7.309 +/- 0.576,
3, DoE-12, -, 380, 0.1, 0.9, 0.4, average-speed-2, 1.091 +/- 0.661, 97.682 +/- 18.331, 4308.857 +/- 2546.875, 0.059 +/- 0.035, 1.091 +/- 0.661, 1.896 +/- 0.871,
3, DoE-13, -, 380, 0.1, 0.99, 0.2, diff-waiting-time, -0.000 +/- 0.499, 5.603 +/- 1.455, 70.019 +/- 36.366, 0.400 +/- 0.055, 7.440 +/- 0.970, 8.411 +/- 0.618,
3, DoE-14, -, 380, 0.1, 0.99, 0.2, average-speed-2, 4.018 +/- 0.928, 20.368 +/- 6.703, 1382.959 +/- 1032.092, 0.216 +/- 0.051, 4.018 +/- 0.928, 5.593 +/- 1.040,
3, DoE-15, -, 380, 0.1, 0.99, 0.3, diff-waiting-time, -0.000 +/- 0.590, 6.768 +/- 1.437, 103.219 +/- 83.552, 0.374 +/- 0.048, 6.945 +/- 0.869, 8.078 +/- 0.564,
3, DoE-16, -, 380, 0.1, 0.99, 0.3, average-speed-2, 3.391 +/- 1.144, 27.872 +/- 11.787, 2229.826 +/- 1819.639, 0.182 +/- 0.062, 3.391 +/- 1.144, 4.875 +/- 1.408,
3, DoE-17, -, 380, 0.1, 0.99, 0.4, diff-waiting-time, -0.000 +/- 1.257, 8.275 +/- 1.783, 408.472 +/- 276.180, 0.351 +/- 0.049, 6.514 +/- 0.891, 7.779 +/- 0.635,
3, DoE-18, -, 380, 0.1, 0.99, 0.4, average-speed-2, 3.820 +/- 1.071, 22.624 +/- 8.579, 1575.388 +/- 1179.993, 0.206 +/- 0.059, 3.820 +/- 1.071, 5.364 +/- 1.223,
3, DoE-19, -, 380, 0.3, 0.8, 0.2, diff-waiting-time, -0.000 +/- 1.265, 8.308 +/- 1.782, 413.792 +/- 279.859, 0.350 +/- 0.048, 6.500 +/- 0.881, 7.770 +/- 0.631,
3, DoE-20, -, 380, 0.3, 0.8, 0.2, average-speed-2, 3.289 +/- 1.225, 30.364 +/- 14.924, 2695.521 +/- 2760.421, 0.177 +/- 0.067, 3.289 +/- 1.225, 4.749 +/- 1.483,
3, DoE-21, -, 380, 0.3, 0.8, 0.3, diff-waiting-time, -0.000 +/- 0.525, 6.245 +/- 1.596, 83.344 +/- 34.962, 0.384 +/- 0.046, 7.145 +/- 0.813, 8.218 +/- 0.549,
3, DoE-22, -, 380, 0.3, 0.8, 0.3, average-speed-2, 2.744 +/- 1.106, 37.495 +/- 14.422, 2274.212 +/- 1763.506, 0.148 +/- 0.060, 2.744 +/- 1.106, 4.143 +/- 1.283,
3, DoE-23, -, 380, 0.3, 0.8, 0.4, diff-waiting-time, -0.000 +/- 0.544, 6.435 +/- 1.364, 87.872 +/- 39.333, 0.381 +/- 0.052, 7.075 +/- 0.908, 8.176 +/- 0.586,
3, DoE-24, -, 380, 0.3, 0.8, 0.4, average-speed-2, 2.325 +/- 0.872, 42.678 +/- 9.883, 1420.692 +/- 710.021, 0.125 +/- 0.047, 2.325 +/- 0.872, 3.676 +/- 0.896,
3, DoE-25, -, 380, 0.3, 0.9, 0.2, diff-waiting-time, -0.000 +/- 0.596, 7.087 +/- 1.553, 108.381 +/- 57.306, 0.367 +/- 0.057, 6.821 +/- 1.008, 8.024 +/- 0.630,
3, DoE-26, -, 380, 0.3, 0.9, 0.2, average-speed-2, 4.448 +/- 1.700, 21.163 +/- 16.068, 1745.868 +/- 2766.516, 0.240 +/- 0.092, 4.448 +/- 1.700, 5.887 +/- 1.703,
3, DoE-27, -, 380, 0.3, 0.9, 0.3, diff-waiting-time, -0.000 +/- 0.556, 6.350 +/- 1.477, 90.196 +/- 43.794, 0.379 +/- 0.052, 7.058 +/- 0.912, 8.167 +/- 0.559,
3, DoE-28, -, 380, 0.3, 0.9, 0.3, average-speed-2, 1.872 +/- 0.548, 51.390 +/- 7.171, 1164.732 +/- 595.421, 0.101 +/- 0.030, 1.872 +/- 0.548, 3.120 +/- 0.457,
3, DoE-29, -, 380, 0.3, 0.9, 0.4, diff-waiting-time, -0.000 +/- 0.652, 7.834 +/- 1.976, 132.775 +/- 69.842, 0.352 +/- 0.059, 6.538 +/- 1.040, 7.751 +/- 0.843,
3, DoE-30, -, 380, 0.3, 0.9, 0.4, average-speed-2, 6.479 +/- 0.961, 7.916 +/- 2.127, 129.191 +/- 80.210, 0.349 +/- 0.054, 6.479 +/- 0.961, 7.764 +/- 0.586,
3, DoE-31, -, 380, 0.3, 0.99, 0.2, diff-waiting-time, -0.000 +/- 0.599, 7.130 +/- 1.692, 110.036 +/- 51.641, 0.367 +/- 0.063, 6.803 +/- 1.110, 8.010 +/- 0.679,
3, DoE-32, -, 380, 0.3, 0.99, 0.2, average-speed-2, 3.783 +/- 1.267, 24.469 +/- 11.317, 2029.327 +/- 1743.947, 0.204 +/- 0.069, 3.783 +/- 1.267, 5.278 +/- 1.464,
3, DoE-33, -, 380, 0.3, 0.99, 0.3, diff-waiting-time, -0.000 +/- 1.241, 8.441 +/- 1.707, 403.884 +/- 264.067, 0.348 +/- 0.046, 6.452 +/- 0.847, 7.734 +/- 0.617,
3, DoE-34, -, 380, 0.3, 0.99, 0.3, average-speed-2, 1.569 +/- 0.814, 69.671 +/- 17.743, 2706.661 +/- 1259.087, 0.085 +/- 0.044, 1.569 +/- 0.814, 2.610 +/- 0.981,
3, DoE-35, -, 380, 0.3, 0.99, 0.4, diff-waiting-time, -0.000 +/- 0.589, 7.052 +/- 1.486, 104.241 +/- 49.640, 0.367 +/- 0.053, 6.809 +/- 0.935, 7.998 +/- 0.573,
3, DoE-36, -, 380, 0.3, 0.99, 0.4, average-speed-2, 4.040 +/- 1.008, 20.481 +/- 6.534, 1612.403 +/- 1037.286, 0.218 +/- 0.056, 4.040 +/- 1.008, 5.594 +/- 1.124,
3, DoE-37, -, 380, 0.5, 0.8, 0.2, diff-waiting-time, -0.000 +/- 0.523, 6.223 +/- 1.599, 82.836 +/- 34.345, 0.385 +/- 0.046, 7.154 +/- 0.811, 8.225 +/- 0.547,
3, DoE-38, -, 380, 0.5, 0.8, 0.2, average-speed-2, 1.953 +/- 0.919, 56.790 +/- 15.689, 3317.698 +/- 1954.582, 0.105 +/- 0.049, 1.953 +/- 0.919, 3.138 +/- 1.115,
3, DoE-39, -, 380, 0.5, 0.8, 0.3, diff-waiting-time, 0.000 +/- 0.510, 5.652 +/- 1.363, 76.384 +/- 44.321, 0.394 +/- 0.059, 7.341 +/- 1.037, 8.350 +/- 0.656,
3, DoE-40, -, 380, 0.5, 0.8, 0.3, average-speed-2, 3.533 +/- 1.089, 25.733 +/- 9.832, 2090.572 +/- 1603.369, 0.190 +/- 0.059, 3.533 +/- 1.089, 5.041 +/- 1.329,
3, DoE-41, -, 380, 0.5, 0.8, 0.4, diff-waiting-time, -0.000 +/- 0.528, 5.793 +/- 1.363, 79.015 +/- 45.283, 0.392 +/- 0.054, 7.298 +/- 0.954, 8.318 +/- 0.603,
3, DoE-42, -, 380, 0.5, 0.8, 0.4, average-speed-2, 4.283 +/- 0.950, 17.870 +/- 5.929, 438.484 +/- 452.719, 0.231 +/- 0.053, 4.283 +/- 0.950, 5.903 +/- 0.815,
3, DoE-43, -, 380, 0.5, 0.9, 0.2, diff-waiting-time, -0.000 +/- 0.544, 6.433 +/- 1.307, 88.156 +/- 39.157, 0.381 +/- 0.052, 7.066 +/- 0.906, 8.170 +/- 0.596,
3, DoE-44, -, 380, 0.5, 0.9, 0.2, average-speed-2, 6.162 +/- 0.780, 9.324 +/- 1.788, 510.865 +/- 331.197, 0.332 +/- 0.044, 6.162 +/- 0.780, 7.534 +/- 0.567,
3, DoE-45, -, 380, 0.5, 0.9, 0.3, diff-waiting-time, -0.000 +/- 0.589, 7.052 +/- 1.486, 104.241 +/- 49.640, 0.367 +/- 0.053, 6.809 +/- 0.935, 7.998 +/- 0.573,
3, DoE-46, -, 380, 0.5, 0.9, 0.3, average-speed-2, 3.624 +/- 1.057, 24.552 +/- 8.902, 1954.328 +/- 1392.494, 0.195 +/- 0.058, 3.624 +/- 1.057, 5.145 +/- 1.312,
3, DoE-47, -, 380, 0.5, 0.9, 0.4, diff-waiting-time, -0.000 +/- 0.745, 8.992 +/- 2.051, 153.354 +/- 81.876, 0.328 +/- 0.050, 6.074 +/- 0.876, 7.479 +/- 0.573,
3, DoE-48, -, 380, 0.5, 0.9, 0.4, average-speed-2, 3.534 +/- 1.130, 26.381 +/- 12.343, 2227.826 +/- 2110.092, 0.190 +/- 0.062, 3.534 +/- 1.130, 5.036 +/- 1.381,
3, DoE-49, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -0.001 +/- 1.296, 8.407 +/- 1.819, 433.583 +/- 294.848, 0.346 +/- 0.049, 6.424 +/- 0.905, 7.689 +/- 0.663,
3, DoE-50, -, 380, 0.5, 0.99, 0.2, average-speed-2, 2.930 +/- 1.297, 36.119 +/- 16.163, 3452.285 +/- 2919.380, 0.158 +/- 0.071, 2.930 +/- 1.297, 4.320 +/- 1.541,
3, DoE-51, -, 380, 0.5, 0.99, 0.3, diff-waiting-time, -0.000 +/- 0.591, 7.084 +/- 1.466, 104.973 +/- 49.413, 0.366 +/- 0.052, 6.794 +/- 0.925, 7.987 +/- 0.566,
3, DoE-52, -, 380, 0.5, 0.99, 0.3, average-speed-2, 1.230 +/- 0.412, 83.318 +/- 8.313, 2975.232 +/- 1161.435, 0.066 +/- 0.022, 1.230 +/- 0.412, 2.148 +/- 0.410,
3, DoE-53, -, 380, 0.5, 0.99, 0.4, diff-waiting-time, -0.000 +/- 0.532, 6.259 +/- 1.389, 83.288 +/- 39.354, 0.385 +/- 0.052, 7.151 +/- 0.907, 8.226 +/- 0.589,
3, DoE-54, -, 380, 0.5, 0.99, 0.4, average-speed-2, 5.119 +/- 0.831, 12.945 +/- 3.791, 296.608 +/- 381.792, 0.276 +/- 0.046, 5.119 +/- 0.831, 6.678 +/- 0.692,
4, DoE-1, -, 480, 0.1, 0.8, 0.2, diff-waiting-time, -0.000 +/- 0.531, 6.187 +/- 1.412, 82.696 +/- 39.172, 0.387 +/- 0.054, 7.180 +/- 0.949, 8.240 +/- 0.617,
4, DoE-2, -, 480, 0.1, 0.8, 0.2, average-speed-2, 2.042 +/- 1.187, 60.123 +/- 27.502, 4577.448 +/- 4835.617, 0.110 +/- 0.064, 2.042 +/- 1.187, 3.202 +/- 1.521,
4, DoE-3, -, 480, 0.1, 0.8, 0.3, diff-waiting-time, 0.000 +/- 0.563, 6.482 +/- 1.390, 94.405 +/- 47.874, 0.381 +/- 0.060, 7.079 +/- 1.065, 8.200 +/- 0.652,
4, DoE-4, -, 480, 0.1, 0.8, 0.3, average-speed-2, 3.656 +/- 0.776, 22.391 +/- 6.504, 845.460 +/- 1017.728, 0.197 +/- 0.043, 3.656 +/- 0.776, 5.260 +/- 0.827,
4, DoE-5, -, 480, 0.1, 0.8, 0.4, diff-waiting-time, -0.000 +/- 0.579, 7.130 +/- 1.477, 103.884 +/- 48.560, 0.366 +/- 0.046, 6.792 +/- 0.834, 7.975 +/- 0.548,
4, DoE-6, -, 480, 0.1, 0.8, 0.4, average-speed-2, 3.364 +/- 1.029, 27.242 +/- 9.182, 2159.385 +/- 1586.233, 0.181 +/- 0.056, 3.364 +/- 1.029, 4.870 +/- 1.233,
4, DoE-7, -, 480, 0.1, 0.9, 0.2, diff-waiting-time, -0.000 +/- 0.534, 5.942 +/- 1.587, 82.675 +/- 49.689, 0.390 +/- 0.066, 7.238 +/- 1.174, 8.291 +/- 0.727,
4, DoE-8, -, 480, 0.1, 0.9, 0.2, average-speed-2, 3.385 +/- 1.043, 27.711 +/- 14.058, 1881.389 +/- 2731.919, 0.182 +/- 0.057, 3.385 +/- 1.043, 4.920 +/- 1.208,
4, DoE-9, -, 480, 0.1, 0.9, 0.3, diff-waiting-time, -0.000 +/- 0.672, 9.057 +/- 1.836, 146.494 +/- 54.370, 0.328 +/- 0.046, 6.098 +/- 0.800, 7.477 +/- 0.556,
4, DoE-10, -, 480, 0.1, 0.9, 0.3, average-speed-2, 3.976 +/- 1.232, 22.030 +/- 9.553, 1730.324 +/- 1450.365, 0.214 +/- 0.067, 3.976 +/- 1.232, 5.488 +/- 1.377,
4, DoE-11, -, 480, 0.1, 0.9, 0.4, diff-waiting-time, -0.000 +/- 0.558, 6.448 +/- 1.476, 91.050 +/- 43.519, 0.380 +/- 0.053, 7.051 +/- 0.941, 8.165 +/- 0.564,
4, DoE-12, -, 480, 0.1, 0.9, 0.4, average-speed-2, 3.885 +/- 1.562, 25.463 +/- 16.156, 1297.383 +/- 1530.523, 0.209 +/- 0.085, 3.885 +/- 1.562, 5.355 +/- 1.682,
4, DoE-13, -, 480, 0.1, 0.99, 0.2, diff-waiting-time, -0.000 +/- 0.519, 6.021 +/- 1.294, 78.584 +/- 39.304, 0.391 +/- 0.053, 7.267 +/- 0.944, 8.296 +/- 0.601,
4, DoE-14, -, 480, 0.1, 0.99, 0.2, average-speed-2, 1.539 +/- 1.263, 82.587 +/- 38.430, 705672.772 +/- 723491.178, 0.083 +/- 0.068, 1.539 +/- 1.263, 2.452 +/- 1.683,
4, DoE-15, -, 480, 0.1, 0.99, 0.3, diff-waiting-time, 0.000 +/- 0.565, 6.499 +/- 1.391, 94.820 +/- 47.880, 0.381 +/- 0.060, 7.073 +/- 1.064, 8.194 +/- 0.654,
4, DoE-16, -, 480, 0.1, 0.99, 0.3, average-speed-2, 4.196 +/- 0.842, 18.709 +/- 5.820, 1242.819 +/- 761.338, 0.226 +/- 0.047, 4.196 +/- 0.842, 5.784 +/- 0.910,
4, DoE-17, -, 480, 0.1, 0.99, 0.4, diff-waiting-time, -0.000 +/- 1.373, 8.343 +/- 1.946, 472.958 +/- 333.414, 0.347 +/- 0.050, 6.441 +/- 0.914, 7.710 +/- 0.673,
4, DoE-18, -, 480, 0.1, 0.99, 0.4, average-speed-2, 4.245 +/- 0.738, 17.492 +/- 5.520, 460.877 +/- 796.029, 0.229 +/- 0.042, 4.245 +/- 0.738, 5.891 +/- 0.620,
4, DoE-19, -, 480, 0.3, 0.8, 0.2, diff-waiting-time, -0.000 +/- 0.511, 5.679 +/- 1.250, 75.919 +/- 43.544, 0.401 +/- 0.062, 7.443 +/- 1.119, 8.436 +/- 0.664,
4, DoE-20, -, 480, 0.3, 0.8, 0.2, average-speed-2, 3.080 +/- 1.156, 32.384 +/- 13.412, 2915.933 +/- 2420.806, 0.166 +/- 0.063, 3.080 +/- 1.156, 4.517 +/- 1.441,
4, DoE-21, -, 480, 0.3, 0.8, 0.3, diff-waiting-time, -0.000 +/- 0.643, 8.573 +/- 1.931, 136.164 +/- 55.080, 0.336 +/- 0.043, 6.256 +/- 0.754, 7.598 +/- 0.533,
4, DoE-22, -, 480, 0.3, 0.8, 0.3, average-speed-2, 1.986 +/- 0.460, 48.207 +/- 5.049, 1073.479 +/- 355.360, 0.107 +/- 0.025, 1.986 +/- 0.460, 3.270 +/- 0.407,
4, DoE-23, -, 480, 0.3, 0.8, 0.4, diff-waiting-time, -0.000 +/- 0.587, 6.959 +/- 1.485, 103.403 +/- 49.352, 0.366 +/- 0.052, 6.814 +/- 0.910, 7.999 +/- 0.568,
4, DoE-24, -, 480, 0.3, 0.8, 0.4, average-speed-2, 3.653 +/- 0.648, 22.894 +/- 5.088, 1551.936 +/- 975.001, 0.197 +/- 0.037, 3.653 +/- 0.648, 5.247 +/- 0.768,
4, DoE-25, -, 480, 0.3, 0.9, 0.2, diff-waiting-time, -0.000 +/- 0.537, 6.104 +/- 1.330, 84.242 +/- 45.886, 0.385 +/- 0.053, 7.170 +/- 0.934, 8.242 +/- 0.569,
4, DoE-26, -, 480, 0.3, 0.9, 0.2, average-speed-2, 3.932 +/- 1.054, 21.424 +/- 7.142, 1670.773 +/- 1073.715, 0.212 +/- 0.058, 3.932 +/- 1.054, 5.472 +/- 1.210,
4, DoE-27, -, 480, 0.3, 0.9, 0.3, diff-waiting-time, -0.000 +/- 0.564, 6.993 +/- 1.635, 99.858 +/- 41.191, 0.368 +/- 0.044, 6.835 +/- 0.775, 8.007 +/- 0.537,
4, DoE-28, -, 480, 0.3, 0.9, 0.3, average-speed-2, 1.808 +/- 0.980, 61.558 +/- 17.598, 2240.235 +/- 1199.614, 0.097 +/- 0.053, 1.808 +/- 0.980, 2.924 +/- 1.165,
4, DoE-29, -, 480, 0.3, 0.9, 0.4, diff-waiting-time, -0.000 +/- 0.545, 6.494 +/- 1.300, 88.473 +/- 39.314, 0.379 +/- 0.050, 7.043 +/- 0.879, 8.151 +/- 0.573,
4, DoE-30, -, 480, 0.3, 0.9, 0.4, average-speed-2, 4.206 +/- 1.286, 21.000 +/- 13.071, 946.155 +/- 1386.190, 0.227 +/- 0.070, 4.206 +/- 1.286, 5.737 +/- 1.362,
4, DoE-31, -, 480, 0.3, 0.99, 0.2, diff-waiting-time, -0.000 +/- 0.596, 7.347 +/- 1.714, 108.480 +/- 50.957, 0.360 +/- 0.050, 6.701 +/- 0.865, 7.917 +/- 0.578,
4, DoE-32, -, 480, 0.3, 0.99, 0.2, average-speed-2, 3.360 +/- 1.220, 29.436 +/- 14.834, 2645.726 +/- 2584.648, 0.181 +/- 0.066, 3.360 +/- 1.220, 4.821 +/- 1.496,
4, DoE-33, -, 480, 0.3, 0.99, 0.3, diff-waiting-time, -0.000 +/- 0.608, 7.331 +/- 1.548, 113.571 +/- 57.588, 0.362 +/- 0.057, 6.727 +/- 1.000, 7.957 +/- 0.623,
4, DoE-34, -, 480, 0.3, 0.99, 0.3, average-speed-2, 1.009 +/- 0.796, 101.436 +/- 22.780, 9656.416 +/- 5118.620, 0.054 +/- 0.043, 1.009 +/- 0.796, 1.733 +/- 1.023,
4, DoE-35, -, 480, 0.3, 0.99, 0.4, diff-waiting-time, -0.000 +/- 1.461, 12.493 +/- 2.697, 559.817 +/- 323.213, 0.281 +/- 0.043, 5.212 +/- 0.782, 6.746 +/- 0.660,
4, DoE-36, -, 480, 0.3, 0.99, 0.4, average-speed-2, 1.451 +/- 1.141, 88.831 +/- 30.348, 6787.660 +/- 3707.361, 0.078 +/- 0.061, 1.451 +/- 1.141, 2.356 +/- 1.432,
4, DoE-37, -, 480, 0.5, 0.8, 0.2, diff-waiting-time, -0.000 +/- 0.545, 6.451 +/- 1.307, 88.549 +/- 39.145, 0.381 +/- 0.052, 7.062 +/- 0.912, 8.163 +/- 0.599,
4, DoE-38, -, 480, 0.5, 0.8, 0.2, average-speed-2, 3.910 +/- 1.064, 21.761 +/- 7.813, 1686.285 +/- 1155.618, 0.210 +/- 0.058, 3.910 +/- 1.064, 5.449 +/- 1.231,
4, DoE-39, -, 480, 0.5, 0.8, 0.3, diff-waiting-time, -0.000 +/- 0.573, 6.796 +/- 1.593, 96.851 +/- 47.692, 0.373 +/- 0.052, 6.925 +/- 0.905, 8.076 +/- 0.595,
4, DoE-40, -, 480, 0.5, 0.8, 0.3, average-speed-2, 4.248 +/- 0.869, 18.183 +/- 5.914, 806.424 +/- 928.238, 0.229 +/- 0.048, 4.248 +/- 0.869, 5.844 +/- 0.883,
4, DoE-41, -, 480, 0.5, 0.8, 0.4, diff-waiting-time, -0.000 +/- 0.542, 6.330 +/- 1.608, 86.894 +/- 39.922, 0.384 +/- 0.049, 7.133 +/- 0.904, 8.204 +/- 0.610,
4, DoE-42, -, 480, 0.5, 0.8, 0.4, average-speed-2, 2.909 +/- 1.059, 34.332 +/- 14.512, 2689.178 +/- 2403.023, 0.157 +/- 0.058, 2.909 +/- 1.059, 4.347 +/- 1.290,
4, DoE-43, -, 480, 0.5, 0.9, 0.2, diff-waiting-time, -0.000 +/- 1.430, 8.581 +/- 1.623, 510.622 +/- 352.904, 0.343 +/- 0.047, 6.359 +/- 0.849, 7.655 +/- 0.604,
4, DoE-44, -, 480, 0.5, 0.9, 0.2, average-speed-2, 3.423 +/- 1.034, 26.534 +/- 9.186, 2095.932 +/- 1494.557, 0.184 +/- 0.057, 3.423 +/- 1.034, 4.927 +/- 1.266,
4, DoE-45, -, 480, 0.5, 0.9, 0.3, diff-waiting-time, -0.000 +/- 0.602, 7.624 +/- 1.502, 114.421 +/- 49.396, 0.356 +/- 0.044, 6.605 +/- 0.790, 7.843 +/- 0.527,
4, DoE-46, -, 480, 0.5, 0.9, 0.3, average-speed-2, 2.576 +/- 1.236, 42.638 +/- 17.249, 2653.673 +/- 2427.367, 0.139 +/- 0.067, 2.576 +/- 1.236, 3.903 +/- 1.450,
4, DoE-47, -, 480, 0.5, 0.9, 0.4, diff-waiting-time, 0.000 +/- 0.592, 6.988 +/- 1.597, 106.335 +/- 56.416, 0.370 +/- 0.059, 6.870 +/- 1.052, 8.055 +/- 0.654,
4, DoE-48, -, 480, 0.5, 0.9, 0.4, average-speed-2, 5.458 +/- 0.855, 11.890 +/- 2.668, 592.115 +/- 348.926, 0.294 +/- 0.047, 5.458 +/- 0.855, 6.951 +/- 0.660,
4, DoE-49, -, 480, 0.5, 0.99, 0.2, diff-waiting-time, -0.000 +/- 0.633, 7.332 +/- 1.750, 121.794 +/- 68.815, 0.357 +/- 0.059, 6.635 +/- 1.035, 7.863 +/- 0.694,
4, DoE-50, -, 480, 0.5, 0.99, 0.2, average-speed-2, 1.335 +/- 1.169, 91.282 +/- 32.564, 8155.484 +/- 5155.426, 0.072 +/- 0.063, 1.335 +/- 1.169, 2.164 +/- 1.511,
4, DoE-51, -, 480, 0.5, 0.99, 0.3, diff-waiting-time, -0.000 +/- 1.425, 12.781 +/- 2.677, 542.092 +/- 312.117, 0.275 +/- 0.041, 5.107 +/- 0.732, 6.650 +/- 0.610,
4, DoE-52, -, 480, 0.5, 0.99, 0.3, average-speed-2, 3.506 +/- 1.083, 26.074 +/- 10.124, 2084.844 +/- 1584.372, 0.189 +/- 0.059, 3.506 +/- 1.083, 5.010 +/- 1.354,
4, DoE-53, -, 480, 0.5, 0.99, 0.4, diff-waiting-time, -0.000 +/- 0.527, 5.843 +/- 1.288, 81.277 +/- 42.479, 0.395 +/- 0.064, 7.334 +/- 1.122, 8.369 +/- 0.660,
4, DoE-54, -, 480, 0.5, 0.99, 0.4, average-speed-2, 2.530 +/- 1.229, 46.335 +/- 24.686, 1987.623 +/- 1712.224, 0.136 +/- 0.067, 2.530 +/- 1.229, 3.843 +/- 1.515,
5, DoE-1, -, 580, 0.1, 0.8, 0.2, diff-waiting-time, 0.000 +/- 0.678, 8.203 +/- 1.915, 132.893 +/- 61.777, 0.344 +/- 0.056, 6.394 +/- 0.994, 7.717 +/- 0.630,
5, DoE-2, -, 580, 0.1, 0.8, 0.2, average-speed-2, 3.714 +/- 0.622, 21.405 +/- 5.814, 559.422 +/- 888.033, 0.200 +/- 0.035, 3.714 +/- 0.622, 5.351 +/- 0.575,
5, DoE-3, -, 580, 0.1, 0.8, 0.3, diff-waiting-time, -0.000 +/- 0.543, 6.118 +/- 1.560, 85.516 +/- 45.085, 0.387 +/- 0.057, 7.191 +/- 1.034, 8.247 +/- 0.600,
5, DoE-4, -, 580, 0.1, 0.8, 0.3, average-speed-2, 3.598 +/- 1.091, 25.168 +/- 10.168, 1974.520 +/- 1472.122, 0.194 +/- 0.060, 3.598 +/- 1.091, 5.109 +/- 1.344,
5, DoE-5, -, 580, 0.1, 0.8, 0.4, diff-waiting-time, -0.000 +/- 0.540, 6.416 +/- 1.331, 86.665 +/- 39.389, 0.381 +/- 0.051, 7.079 +/- 0.887, 8.174 +/- 0.577,
5, DoE-6, -, 580, 0.1, 0.8, 0.4, average-speed-2, 4.355 +/- 0.809, 16.938 +/- 4.787, 491.041 +/- 724.072, 0.235 +/- 0.046, 4.355 +/- 0.809, 5.991 +/- 0.658,
5, DoE-7, -, 580, 0.1, 0.9, 0.2, diff-waiting-time, -0.000 +/- 0.527, 6.202 +/- 1.466, 82.822 +/- 42.009, 0.386 +/- 0.051, 7.174 +/- 0.898, 8.237 +/- 0.541,
5, DoE-8, -, 580, 0.1, 0.9, 0.2, average-speed-2, 3.069 +/- 1.185, 33.434 +/- 15.255, 3209.047 +/- 3010.161, 0.165 +/- 0.064, 3.069 +/- 1.185, 4.495 +/- 1.461,
5, DoE-9, -, 580, 0.1, 0.9, 0.3, diff-waiting-time, -0.000 +/- 0.649, 8.167 +/- 1.973, 127.886 +/- 58.435, 0.344 +/- 0.049, 6.398 +/- 0.864, 7.697 +/- 0.593,
5, DoE-10, -, 580, 0.1, 0.9, 0.3, average-speed-2, 1.570 +/- 0.916, 72.700 +/- 18.059, 1839.936 +/- 1019.342, 0.085 +/- 0.049, 1.570 +/- 0.916, 2.603 +/- 1.081,
